,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,Class
3845,0.8,1.3,0.0,0.2,-0.4,0.0,1.9,0.7,2.1,3.3,3.9,2.7,4.7,5.0,5.2,3.5,3.8,2.0,0.9,0.9,1.0,1.4,-0.2,-0.4,-0.6,-0.5,-0.5,0.8,-2.4,0.7,0.6,0.2,0.3,0.6,1.1,-0.5,-1.0,1.2,-1.2,-0.7,1.0
3846,0.5,-0.4,-0.7,1.7,2.4,1.9,4.1,2.1,3.4,4.5,4.1,5.2,3.0,2.2,0.5,0.9,0.1,-0.3,1.7,0.3,-0.6,-0.2,-0.7,-0.5,1.6,0.5,0.3,0.8,1.2,-1.2,1.0,-1.1,-1.8,0.2,1.9,-0.9,0.0,-0.7,-1.5,-0.4,1.0
3847,-0.9,0.3,-0.3,1.7,-1.2,1.9,0.0,0.3,1.5,3.5,3.3,3.5,3.3,0.7,4.2,0.7,1.5,1.4,1.4,0.2,0.3,1.7,1.8,0.7,-1.3,0.5,-0.5,0.0,0.3,1.3,0.6,0.4,-0.1,-1.4,-1.4,-1.9,2.0,-0.2,-0.3,-0.7,1.0
3848,0.6,-1.0,-1.6,0.0,0.4,-0.2,1.6,1.5,4.0,4.2,4.7,6.0,3.9,3.2,1.8,2.1,1.3,0.1,0.5,0.4,0.4,0.9,-0.9,0.1,0.0,0.3,0.6,0.3,-0.8,-1.3,-0.2,1.7,-0.4,-0.6,-0.3,-0.8,-0.2,0.7,0.7,-1.0,1.0
3849,1.3,1.1,2.5,2.3,3.2,5.6,3.2,3.3,2.7,0.8,2.3,2.6,2.9,1.7,2.3,1.5,0.9,1.5,2.7,1.1,-1.2,-0.3,0.7,-0.5,0.1,-0.4,0.5,1.5,-0.2,1.8,-1.3,0.1,-0.7,-1.1,0.2,-0.3,0.5,-1.7,-0.4,0.6,0.0
3850,-0.3,1.4,0.3,1.6,2.8,1.0,-1.5,1.2,0.5,1.4,3.9,4.7,2.0,6.1,6.1,3.9,2.2,2.4,2.7,1.4,0.7,-1.7,1.1,0.2,0.1,-0.2,0.1,-0.4,0.9,-0.3,1.5,1.2,-1.3,0.6,0.6,-2.2,-0.3,-1.3,-0.6,0.4,0.0
3851,1.3,-0.6,-0.1,0.2,0.9,0.3,2.2,1.9,4.1,3.3,4.3,3.9,4.7,1.8,3.0,2.7,0.6,0.6,1.2,0.8,2.8,-1.3,2.4,-0.3,0.9,0.3,-0.2,1.1,0.1,1.6,-0.6,-0.5,0.9,0.3,-0.6,-1.5,-1.1,-0.9,1.0,0.0,1.0
3852,-0.6,-0.6,1.6,1.3,1.1,4.0,1.6,2.1,2.8,5.2,4.3,3.2,5.1,3.9,3.2,2.8,0.4,-1.4,-0.4,0.6,-0.1,-0.3,-0.1,0.5,0.1,-0.8,0.1,-0.8,0.9,-0.1,0.3,0.5,-0.4,0.5,0.1,-0.1,0.9,-0.2,0.0,1.3,1.0
3853,2.4,2.5,0.1,-1.0,-0.5,0.5,1.9,4.0,4.2,2.5,4.7,6.3,4.7,3.4,3.2,1.2,1.7,0.7,0.9,-0.3,-0.3,0.1,0.5,-1.3,0.7,0.0,1.3,-0.2,0.0,-0.9,1.2,-0.6,-0.1,-0.8,0.3,-0.2,-0.3,-0.2,-0.1,-0.4,1.0
3854,0.4,-1.0,0.7,-1.1,-0.1,0.2,0.5,-0.3,-0.2,0.5,3.0,2.4,3.5,3.2,5.8,6.1,5.5,3.0,1.5,1.9,1.4,-0.4,-1.9,1.6,-1.0,0.9,-1.6,1.9,-0.5,-1.2,-1.2,-1.1,0.6,0.4,-0.6,1.7,-0.3,-0.5,-0.9,-1.0,0.0
3855,1.0,-1.1,1.8,-0.4,0.1,1.3,0.5,0.3,-1.6,2.2,3.1,2.8,2.9,3.8,4.0,3.3,4.6,2.7,2.3,0.1,-0.7,1.1,-0.6,-0.1,-0.7,-0.1,0.4,0.6,1.3,-0.2,0.4,0.8,-1.5,2.5,0.5,-0.8,0.4,-2.4,0.8,-0.2,1.0
3856,0.1,1.4,1.5,2.7,2.9,3.6,4.4,4.0,2.5,2.6,0.0,0.9,0.8,0.4,1.2,0.8,-0.3,0.1,-1.4,-1.2,-1.0,-0.2,1.7,1.3,-0.8,-0.5,1.2,-1.2,0.1,0.9,-0.1,-0.3,0.8,-1.2,-0.1,-0.4,0.8,-0.6,-0.6,0.6,0.0
3857,2.1,0.4,0.5,1.6,2.3,2.3,2.6,1.7,-1.1,2.1,4.0,1.4,2.1,1.6,4.3,1.8,0.5,1.1,2.0,1.1,-0.7,0.8,-0.5,-0.6,0.2,0.1,-0.4,-0.2,1.3,-1.2,1.0,-0.5,1.0,0.7,0.3,1.1,-2.4,-0.6,-1.9,0.9,0.0
3858,1.3,0.3,1.0,3.6,2.4,4.4,3.2,4.3,2.1,5.1,1.7,1.2,2.0,1.3,-0.5,-1.0,-0.4,-0.2,-1.7,-0.8,-1.2,1.8,0.1,-0.3,2.1,-1.0,-1.2,0.5,-0.5,-0.8,0.5,-0.8,0.2,-0.1,-0.5,-1.1,-1.2,-0.6,1.6,-0.8,1.0
3859,-1.3,1.6,1.8,1.2,2.9,4.0,5.2,6.1,2.6,5.5,0.4,2.0,2.9,-0.2,1.1,-1.3,-0.9,-1.2,-0.1,0.9,-0.7,0.9,-0.4,0.0,-0.4,-0.1,0.0,0.1,0.1,-0.2,1.2,-1.1,1.1,-0.7,0.2,0.2,-0.9,-1.1,0.6,0.6,1.0
3860,-0.3,-0.3,3.3,3.7,2.4,4.2,5.9,4.2,4.6,3.9,2.3,1.5,0.9,1.8,1.9,1.1,-0.8,1.0,1.0,-0.7,-0.8,0.9,-1.8,0.9,0.0,-0.3,0.5,-1.0,0.3,-0.6,-1.1,-0.2,0.0,0.0,1.5,0.9,-0.3,0.1,0.4,0.3,0.0
3861,2.0,-0.3,0.8,0.8,-0.5,-0.1,1.5,1.1,1.1,1.3,3.3,4.1,1.8,3.9,4.3,4.3,3.2,3.8,2.6,1.8,-1.2,-0.3,0.9,2.1,-0.9,-0.2,-0.3,0.6,0.0,-0.1,-0.5,0.3,-1.4,-0.5,0.4,0.5,-0.6,-0.3,0.6,-2.6,1.0
3862,-1.1,-0.3,1.5,0.7,0.8,-0.7,1.2,0.3,-1.4,1.3,2.1,2.3,3.1,4.7,6.5,4.4,5.1,5.0,0.5,0.6,-0.1,-0.1,0.1,-0.2,-0.4,1.8,-0.9,-2.4,0.4,0.1,-2.0,-1.4,-0.8,2.5,-0.4,-1.0,0.0,0.9,-1.4,0.7,1.0
3863,0.4,-0.8,1.5,2.1,1.5,1.2,2.7,4.0,2.9,2.9,1.4,1.8,2.1,2.6,5.0,2.7,1.7,1.1,1.8,1.9,-0.7,0.4,-0.1,0.3,0.9,-0.9,-0.2,0.5,-0.1,-0.8,-1.2,-1.1,-1.3,1.8,0.0,-0.6,1.2,-0.6,0.2,-0.4,0.0
3864,0.5,-0.3,-0.1,1.1,0.9,1.4,-0.7,0.0,2.5,1.9,3.1,1.5,3.8,5.4,7.2,5.8,5.8,1.7,2.5,-0.3,0.8,-0.9,-0.5,-1.0,-0.2,-0.7,1.9,1.5,0.5,1.6,0.3,-0.8,-1.0,-1.1,-0.9,0.6,-1.0,1.5,-1.1,-0.3,0.0
3865,-0.7,0.7,1.6,3.4,4.1,4.4,7.9,5.2,5.4,2.4,0.5,0.9,0.1,-0.3,-0.1,-0.1,-0.4,0.4,-0.9,-0.9,-0.5,1.3,1.4,-0.7,0.0,1.4,0.4,0.2,-0.3,-0.1,1.1,-1.3,0.6,0.6,1.5,-0.3,0.1,-0.1,-0.3,-0.2,0.0
3866,0.6,-0.1,0.8,1.8,2.7,1.0,2.3,2.4,2.9,5.9,4.0,6.5,4.8,3.1,1.5,1.7,-2.8,0.4,-0.3,-1.5,-1.1,-1.6,0.7,0.3,-0.8,1.5,-0.2,-0.4,-1.9,2.2,1.7,0.4,0.8,0.6,0.1,0.0,0.9,-1.2,2.1,0.2,1.0
3867,2.1,-0.9,-1.2,0.2,0.3,-0.1,2.2,3.1,0.0,2.4,5.2,3.8,4.2,4.3,4.7,2.9,1.3,1.8,0.5,0.6,0.4,0.5,0.9,1.0,0.3,-1.0,2.1,0.6,0.6,-0.4,0.6,-0.1,1.3,-0.1,0.3,-2.3,0.8,-0.8,1.1,-0.7,1.0
3868,-0.2,-0.6,-0.8,0.4,2.8,1.6,1.0,-0.2,0.5,1.1,1.6,2.9,3.0,4.4,3.9,5.2,4.6,1.5,0.2,1.1,0.1,1.7,-0.2,-0.6,0.2,0.9,-1.3,0.3,0.5,0.7,0.8,-0.8,0.2,-0.1,0.3,2.4,0.6,0.8,1.6,-0.3,0.0
3869,0.4,2.7,1.5,2.8,4.1,3.6,5.5,5.6,0.7,1.9,1.7,2.3,0.1,3.3,2.0,1.4,0.6,-0.4,0.6,-0.8,0.4,-0.1,-1.0,-0.2,0.2,-0.3,0.4,-1.0,-0.5,0.8,0.3,0.3,0.9,0.4,0.8,-0.5,-1.2,0.3,1.3,2.6,0.0
3870,-1.1,0.6,0.9,1.1,2.2,2.6,1.7,2.3,1.7,1.5,2.1,2.0,2.1,1.9,2.6,2.6,3.4,1.4,2.0,-0.2,-0.5,0.6,2.2,1.6,-0.4,-1.6,1.4,0.6,1.8,-2.6,2.1,-1.2,0.8,1.7,0.2,1.4,0.6,-1.1,0.8,-0.6,0.0
3871,-0.4,0.1,0.9,1.8,2.5,2.3,3.9,3.8,5.1,2.5,2.0,3.2,1.4,0.2,3.9,2.5,3.6,0.7,0.1,-0.2,-0.7,-0.8,-1.3,-0.2,0.3,1.3,0.6,-1.1,-0.9,-0.9,-1.6,-1.1,-0.4,0.5,0.3,0.5,-0.8,2.3,-0.6,-0.8,0.0
3872,-0.9,0.6,-1.4,0.7,-2.6,0.3,-0.4,0.1,1.1,2.9,2.1,4.1,4.0,5.1,5.0,5.0,4.7,3.4,1.7,-0.3,0.9,-0.4,0.1,-0.1,-0.1,-0.5,-0.8,-0.7,0.4,0.0,0.8,-0.7,-1.4,0.7,-0.2,0.3,0.7,1.2,-0.3,0.2,1.0
3873,-1.0,-0.3,0.5,1.1,1.0,3.1,2.7,2.0,1.9,3.2,4.2,2.0,2.2,2.5,4.0,2.9,1.6,1.8,0.6,1.1,0.9,0.5,-1.2,-2.4,0.9,-1.0,0.4,0.7,0.5,-1.4,1.0,-0.6,1.9,0.8,-0.3,2.5,1.4,-0.9,1.0,-0.3,0.0
3874,0.6,0.3,0.2,1.8,-1.8,0.4,2.3,2.0,2.2,4.3,3.5,4.5,3.7,5.1,3.3,1.8,-0.1,0.4,1.1,1.1,-0.2,0.1,0.7,0.1,0.2,-0.4,-0.8,-0.5,-0.3,-0.6,-0.2,1.9,0.0,1.2,0.8,-0.7,0.4,-1.5,0.1,0.0,1.0
3875,-0.2,1.1,1.7,2.1,3.8,5.2,6.7,4.0,3.2,3.0,1.6,2.1,0.9,1.1,0.1,1.4,1.1,3.1,1.9,-1.0,-0.8,-1.4,-0.3,-0.6,0.0,1.3,0.6,-0.3,-1.1,0.6,1.1,0.8,1.3,-2.2,0.2,-1.7,-0.2,-1.7,-0.3,0.0,1.0
3876,-0.6,-0.2,1.3,1.3,0.7,0.7,0.6,2.6,4.4,4.5,5.4,4.0,1.3,2.3,0.9,1.4,-0.5,0.5,-0.5,-0.5,-1.8,0.0,-1.5,-0.1,1.2,-0.7,0.3,0.8,0.5,-0.1,-1.8,-1.4,0.5,1.1,1.1,1.1,0.8,-0.4,-2.3,0.2,1.0
3877,-0.4,2.3,0.4,-2.2,-0.7,-0.4,0.1,0.3,-0.4,0.5,3.6,3.1,5.5,5.3,4.6,4.4,2.0,1.0,2.1,1.0,1.0,-2.0,-0.9,0.0,-0.3,0.2,-0.7,0.0,0.3,-1.0,-2.1,2.1,2.4,-2.8,2.3,-0.6,-0.1,-0.9,-0.3,-0.1,1.0
3878,0.5,0.5,1.3,1.1,1.7,0.5,3.6,2.2,5.3,2.8,4.0,5.0,2.2,1.2,0.3,0.3,2.6,1.3,-0.6,1.4,-0.6,1.1,-0.1,-0.3,-0.9,-0.4,-0.8,-0.4,-0.4,0.6,-0.1,-1.4,-0.2,-0.6,-1.5,1.2,0.4,-1.4,0.1,1.5,1.0
3879,-1.3,0.3,0.6,3.1,0.1,3.6,2.5,3.2,4.5,5.5,4.8,3.8,1.4,2.9,1.6,1.4,-1.2,0.4,-0.3,-1.9,0.3,0.5,0.4,-0.6,-0.4,-0.6,-1.1,-0.2,-1.0,1.5,-1.2,-1.2,-0.6,-0.5,-0.4,-0.8,0.5,0.7,-1.2,1.0,1.0
3880,-2.2,0.2,1.9,3.4,4.1,3.5,2.7,4.4,3.1,2.0,1.4,0.8,0.6,-0.5,1.5,-0.7,0.5,1.5,-1.7,0.7,-0.4,-0.7,-0.6,0.9,1.6,-0.2,-0.1,1.4,0.6,0.0,-0.4,1.2,-0.4,-0.2,0.1,0.9,0.3,0.2,0.2,0.4,0.0
3881,0.1,1.6,2.2,3.1,3.8,4.9,5.2,5.1,3.7,1.5,0.4,0.9,-0.1,0.8,0.7,-0.7,0.3,-0.8,1.2,0.4,0.5,0.8,0.3,-1.3,-0.9,-0.7,-1.2,-0.4,0.7,0.9,-1.7,-0.6,0.3,-0.3,-0.7,0.7,-0.2,1.0,-0.2,0.7,1.0
3882,-0.9,1.1,-0.8,-1.5,0.0,0.4,1.3,0.3,0.9,4.1,4.8,3.8,1.5,4.2,4.2,3.4,2.6,4.5,0.2,0.4,-0.2,0.9,0.7,-0.2,0.3,0.6,-0.9,-1.5,0.3,-0.7,-1.1,0.1,-0.4,1.0,0.1,0.3,1.2,-0.4,-0.8,2.2,1.0
3883,-0.4,1.6,2.9,3.0,3.4,4.3,4.8,3.6,4.3,3.6,4.0,2.7,2.4,1.2,1.3,1.4,-1.3,2.6,0.7,-1.8,0.2,-2.7,-1.2,0.3,1.4,-0.6,-0.5,-0.3,1.4,0.5,0.2,-1.2,-0.1,-2.1,-0.9,-0.8,-0.4,0.1,-0.9,0.0,1.0
3884,-0.5,0.9,1.4,1.3,2.2,4.3,3.1,4.1,3.1,3.3,4.7,4.0,3.2,2.1,2.7,1.1,0.2,-0.8,-1.1,-1.0,-1.9,1.6,0.3,1.3,0.0,-0.2,-1.7,-0.4,0.0,0.8,-1.2,-0.5,0.7,0.5,-0.3,-2.0,-1.2,1.8,1.3,-0.5,1.0
3885,0.2,-1.9,3.4,3.3,5.2,5.9,3.1,4.3,3.5,2.4,0.6,0.6,1.4,1.5,-0.3,1.0,1.9,0.6,-0.7,1.0,-1.0,0.4,1.9,-0.5,0.0,0.5,-0.8,-0.2,1.3,0.3,-0.2,1.1,0.3,0.9,2.1,-1.7,0.8,1.0,0.3,0.4,0.0
3886,0.3,-0.7,0.2,0.2,1.4,-0.9,1.2,0.8,1.6,1.7,2.3,3.7,3.8,4.8,5.0,3.1,3.8,2.6,2.0,-0.1,0.4,1.1,-0.3,-2.1,-0.9,0.7,0.0,-1.3,-1.3,0.0,1.2,0.9,-0.4,1.5,1.6,0.8,0.9,1.4,0.3,1.2,0.0
3887,-2.4,0.6,0.7,-0.9,-0.5,1.0,-0.8,1.4,4.3,3.9,4.5,3.5,3.2,5.9,2.2,2.5,2.5,1.7,0.9,1.4,0.9,-0.4,0.6,0.1,0.4,-0.2,0.2,-1.1,0.4,0.5,-0.2,1.5,0.6,-0.1,-0.4,-2.1,0.5,0.2,-1.1,0.1,1.0
3888,0.7,-0.2,-1.9,2.0,-0.3,-0.3,0.8,1.7,0.4,0.0,2.1,3.6,6.3,2.6,7.9,4.9,3.3,2.5,2.6,1.3,-0.8,1.5,-1.2,0.9,1.1,-0.6,0.0,1.9,-0.7,0.6,1.9,-0.5,1.9,0.9,0.7,-0.4,-1.1,0.6,0.1,-1.2,1.0
3889,-0.6,0.6,0.8,2.5,3.5,3.5,4.2,2.1,3.4,4.8,1.7,2.9,1.2,0.6,1.0,0.8,1.3,-0.5,0.3,-1.0,0.6,0.1,0.3,-1.2,-1.3,-0.1,0.3,0.5,0.2,1.2,-0.8,0.2,-1.4,0.1,0.7,0.9,-1.0,-0.5,-2.1,0.7,1.0
3890,0.2,-0.2,1.5,2.2,2.3,0.8,4.5,2.7,3.7,1.8,1.9,1.2,3.3,3.2,5.0,2.9,1.6,2.6,1.9,1.5,1.0,1.8,0.2,1.8,1.3,-0.9,0.0,-0.8,0.5,-0.5,0.4,-0.9,0.1,-0.9,-1.3,-0.8,1.5,-0.8,0.3,1.5,0.0
3891,0.6,-0.4,-0.8,-1.1,0.4,2.2,1.5,2.0,-0.5,3.5,2.9,1.0,2.4,3.7,4.3,5.2,2.6,3.4,1.2,-1.0,0.4,0.7,-0.5,0.5,-0.8,-1.1,1.2,-2.7,0.0,-0.9,-0.9,-0.3,-0.2,-1.6,-1.1,-0.4,-0.2,0.1,0.1,0.5,0.0
3892,-1.8,1.0,0.5,-1.2,1.2,0.0,0.7,1.5,-0.1,2.3,2.5,2.2,4.2,4.2,7.1,4.4,1.8,1.8,0.6,1.3,0.7,0.4,1.6,-1.0,2.0,0.9,-0.7,-2.0,1.4,0.7,1.1,-0.5,1.1,1.7,0.3,-0.6,-0.2,2.8,1.2,-0.9,1.0
3893,-0.8,-0.5,1.1,0.1,1.9,-0.1,1.9,2.9,3.6,5.2,5.5,4.2,3.4,3.3,1.6,0.8,1.4,-0.1,0.5,0.2,2.7,-0.9,1.7,-1.2,-1.4,0.3,-0.6,-0.8,-0.5,-1.2,-0.6,0.3,0.9,0.4,1.3,-1.0,0.2,-0.8,0.7,0.6,1.0
3894,-0.9,2.1,0.1,-0.9,0.1,0.9,1.4,0.7,2.6,3.4,3.5,4.5,5.2,4.6,6.6,3.9,3.8,3.2,1.6,-0.6,-0.9,1.4,0.7,0.1,0.7,1.5,0.2,-1.7,-1.1,1.4,-1.5,-0.3,-0.2,-0.3,-0.2,-0.5,-0.7,0.7,1.1,1.9,1.0
3895,-1.4,1.3,-0.3,-0.5,1.4,0.9,0.9,0.4,0.4,0.5,2.6,3.1,4.6,5.8,4.5,4.5,3.8,1.9,1.5,2.1,0.0,1.0,1.6,1.1,-0.7,-1.3,0.4,2.2,-1.0,-1.9,1.8,0.0,-0.1,-1.3,0.7,0.8,-0.1,-1.1,-0.6,0.8,0.0
3896,1.1,0.0,0.0,0.7,0.9,0.1,1.8,0.4,-1.7,0.2,1.4,3.9,4.5,5.6,5.5,4.1,2.4,3.7,-0.5,-0.4,-1.1,-0.5,0.6,-2.7,1.2,-1.1,-0.2,0.4,-1.8,-1.8,-1.2,-0.5,-0.3,0.2,0.9,-0.8,-0.7,0.5,0.7,-1.3,1.0
3897,0.7,0.9,0.3,1.8,2.1,5.0,5.0,2.6,2.2,3.2,1.8,0.4,1.9,0.4,2.0,-0.1,1.4,1.1,1.1,0.5,-0.2,-0.5,0.4,0.2,0.9,-0.8,0.7,-0.6,0.7,-0.3,-1.1,0.2,-0.2,0.3,-0.9,-0.1,-0.3,0.8,-0.6,-0.4,0.0
3898,0.8,-1.0,-0.1,0.8,-0.1,-0.1,1.7,1.2,-0.7,2.1,0.7,6.1,3.8,4.5,6.3,5.4,4.1,2.9,2.1,0.8,-0.1,2.0,-1.3,-0.4,-0.2,-1.0,-1.4,-1.3,-1.8,0.8,-0.8,0.5,0.4,-2.6,-0.5,1.0,-1.3,1.6,0.0,-1.0,1.0
3899,-1.4,-1.0,-0.7,0.7,-0.1,1.6,0.6,2.4,1.4,1.3,0.5,2.5,2.4,6.4,6.0,6.3,3.2,3.1,1.4,0.6,-0.2,0.8,-0.5,1.0,0.5,0.1,-0.9,1.7,0.5,-0.2,-0.3,0.5,0.2,-0.7,-2.7,0.1,0.2,-0.4,-0.4,1.7,0.0
3900,-0.4,0.2,0.5,0.3,-0.8,0.0,-0.8,0.5,-0.4,0.2,3.5,6.1,5.7,5.6,4.6,4.3,2.7,2.8,2.1,0.2,-0.4,0.1,-0.6,-0.5,2.5,-0.5,-0.1,2.3,0.3,-1.8,0.9,-2.4,0.1,0.6,1.0,0.6,-0.1,0.6,0.3,2.1,1.0
3901,0.4,0.2,1.6,0.1,1.3,2.2,4.2,3.7,3.7,5.7,4.2,2.5,0.6,0.4,1.4,-2.0,-0.6,0.1,1.7,1.1,1.6,-0.3,-0.4,-0.6,-0.7,-0.2,-1.3,0.0,-0.1,-0.3,-1.0,-0.1,-0.9,-1.6,0.0,-1.1,0.3,-0.8,-0.9,1.2,1.0
3902,0.2,1.2,0.1,0.0,-0.3,0.4,-1.1,0.9,-1.2,2.1,1.4,3.1,3.4,6.6,5.1,6.1,4.8,4.1,1.8,0.4,-1.4,-0.7,0.2,1.0,0.3,-0.2,-0.6,-0.5,-1.8,0.8,0.6,0.9,-1.5,-0.1,0.8,-1.9,-0.3,-0.8,0.6,0.3,1.0
3903,0.3,0.9,-0.4,0.5,-0.5,0.9,1.4,3.2,2.2,2.4,3.8,5.7,3.1,2.9,3.2,1.0,1.2,0.8,-0.4,-0.8,-0.7,0.7,-1.9,0.4,0.3,0.0,-0.3,-1.7,0.4,0.0,0.4,-0.4,0.3,1.2,0.6,0.4,1.6,-0.6,-1.3,-0.6,1.0
3904,-1.3,0.4,1.0,0.1,0.7,0.3,0.0,-0.9,1.2,2.2,3.0,3.3,2.5,4.4,7.6,6.5,4.2,2.9,2.5,-0.8,0.4,-0.3,1.0,2.0,0.1,-1.7,-1.1,-0.8,-1.6,-0.5,0.9,-1.2,0.1,2.2,0.0,1.5,1.3,0.8,1.0,1.1,1.0
3905,-0.3,-1.8,-1.5,-1.4,0.1,1.5,0.7,1.4,0.5,4.8,4.7,6.5,2.1,4.5,1.1,1.4,0.5,-0.5,0.9,0.2,0.5,-1.1,-0.6,-0.3,-0.5,-1.0,-0.2,-0.5,0.8,-0.2,1.0,-1.5,-0.3,-0.9,-0.5,0.3,0.5,0.6,-0.6,0.8,1.0
3906,-0.4,-0.5,0.7,1.3,2.6,2.3,5.0,2.2,2.8,2.6,2.9,1.0,3.4,1.8,3.7,0.1,2.3,3.6,0.2,-0.2,0.4,-0.2,0.0,0.3,0.6,-1.0,-1.3,0.2,0.5,1.9,0.3,-0.7,0.7,-0.4,1.3,0.9,1.4,1.2,1.1,-0.4,0.0
3907,-0.1,0.7,-0.4,-0.1,-1.3,0.2,0.4,4.7,5.2,2.7,4.6,3.3,5.2,3.9,2.6,0.4,1.3,0.2,-0.1,1.2,1.0,0.1,-0.2,1.5,2.4,0.9,0.9,2.2,-1.0,0.3,-0.6,0.4,0.6,0.0,-0.4,1.3,-0.2,0.0,1.1,-1.7,1.0
3908,-0.9,-0.1,-0.8,-0.9,1.5,2.5,1.1,3.6,5.4,5.3,6.2,5.8,3.9,3.5,2.8,0.2,-0.2,0.2,-1.4,0.3,-0.8,-0.5,-0.5,0.9,0.7,0.0,-0.3,0.2,-0.6,0.4,-0.6,-1.0,0.7,-0.4,-0.6,0.5,-0.4,-0.6,0.0,0.7,1.0
3909,-0.1,0.6,0.9,1.4,1.1,5.1,5.1,3.9,4.6,2.7,0.4,-1.0,0.0,-0.3,2.4,1.0,0.7,-0.6,-0.4,-1.7,-0.9,-0.6,-0.9,-1.3,-0.3,-0.5,-0.3,-0.8,0.8,0.4,-1.1,-1.5,0.8,0.5,-0.3,-0.7,-1.9,0.4,0.2,1.1,0.0
3910,-1.9,-0.9,0.0,1.7,-0.2,0.0,2.0,0.1,0.1,1.1,0.4,2.3,4.5,3.6,5.0,5.2,3.4,3.6,3.2,1.4,1.7,-2.4,-0.4,-0.5,0.6,1.4,-0.4,1.0,-1.1,-1.3,-0.3,1.0,1.2,0.8,-0.5,0.3,1.0,0.4,-1.2,-0.9,0.0
3911,0.8,0.2,0.6,2.2,2.2,1.3,0.3,2.6,1.9,3.0,2.1,2.4,2.9,2.9,2.6,1.4,2.9,1.1,2.1,-0.7,-1.3,-0.8,-0.1,0.2,-0.9,-0.3,-1.9,0.8,-1.1,0.7,1.6,-0.2,-0.7,-0.2,-1.3,0.2,0.5,0.7,0.9,0.7,0.0
3912,0.2,0.2,0.3,2.2,3.3,1.8,2.5,4.2,2.3,1.9,3.1,3.1,3.2,3.0,2.7,2.7,1.9,2.3,0.9,1.0,0.5,0.5,0.9,0.6,-1.1,0.9,-0.4,1.9,0.5,-0.8,1.1,0.5,-0.1,-2.1,0.7,1.9,0.7,0.7,0.1,0.3,0.0
3913,0.2,0.1,0.8,1.8,1.2,-0.5,1.4,1.2,4.6,5.8,4.9,5.4,2.4,4.0,4.3,2.2,0.7,0.7,1.0,1.6,0.3,-0.7,-0.7,-1.5,1.3,1.4,0.1,0.7,-0.9,2.0,-0.1,-0.1,-0.5,0.0,-0.4,-0.5,0.4,-0.9,-0.3,-0.6,1.0
3914,0.6,0.7,1.4,1.7,4.2,2.9,4.1,4.0,3.2,1.8,0.5,2.3,1.2,1.9,2.6,1.6,0.2,-0.3,1.2,0.4,-0.2,-0.6,1.6,-1.4,0.7,-0.2,0.3,1.4,-1.3,0.2,1.0,1.1,0.7,-1.2,0.0,1.2,1.6,1.4,-1.9,-0.7,0.0
3915,0.6,0.2,1.0,0.6,1.7,2.2,1.7,2.7,0.5,1.4,3.2,1.4,3.6,4.7,3.4,4.6,2.2,1.1,3.1,0.2,-0.2,0.1,-0.2,1.7,0.5,-0.2,0.0,0.0,-1.4,0.5,0.4,1.5,0.2,-1.0,-2.6,1.3,-1.3,0.1,-0.1,-0.4,0.0
3916,-0.2,-0.7,1.6,3.5,3.1,2.7,4.0,2.6,0.7,1.4,0.9,2.1,3.3,2.1,3.0,2.4,2.6,1.6,2.4,0.9,-0.7,0.3,1.2,-1.3,-0.3,-0.4,-1.4,-0.6,-0.5,0.7,0.1,0.6,1.5,-0.2,-0.6,0.3,0.5,-0.2,-1.1,1.2,0.0
3917,0.0,0.7,-0.4,-0.6,-1.7,-0.3,4.2,4.4,5.7,5.9,5.9,4.4,3.4,1.1,0.4,-0.2,-1.4,0.0,-1.0,0.4,0.5,-1.1,1.0,-0.2,-0.3,-0.6,-0.9,-0.3,-0.7,1.8,0.0,1.0,1.2,0.4,0.6,-1.5,-1.1,-1.6,-0.2,0.6,1.0
3918,0.2,1.7,2.5,1.9,4.5,4.6,5.7,4.3,2.5,4.5,2.9,1.8,1.1,0.9,0.7,2.2,-1.5,-0.5,-0.7,2.0,-1.4,-1.1,0.0,0.2,1.7,0.5,-0.4,0.5,1.1,0.4,-1.2,-1.3,0.7,1.1,0.7,1.6,0.2,0.9,0.1,-0.7,0.0
3919,1.3,0.3,1.6,2.9,3.9,3.2,5.1,5.0,3.5,2.1,3.7,1.0,2.1,1.8,0.7,-0.6,1.7,1.3,-1.5,-0.5,0.5,1.4,-0.4,0.8,-0.8,0.4,-0.1,-0.5,0.7,1.0,0.3,0.8,0.3,-0.6,-1.2,0.0,-0.4,-0.5,1.2,-0.1,1.0
3920,-1.5,0.1,2.8,0.8,2.5,3.3,4.1,4.3,2.2,4.0,3.5,2.7,4.2,1.6,1.9,3.1,-0.3,0.0,-0.3,0.3,0.6,1.2,1.0,0.7,0.0,1.1,0.2,0.3,1.3,1.7,-0.6,-1.1,0.3,0.2,0.9,0.6,0.4,1.0,0.6,-0.5,1.0
3921,0.9,2.9,1.4,2.0,2.9,4.9,4.6,4.7,2.6,3.6,0.5,0.6,0.6,0.2,1.7,1.0,1.5,0.2,0.1,-2.3,0.0,-0.6,-0.1,1.1,0.4,1.0,1.0,2.5,-0.4,-1.3,0.7,0.8,-0.5,0.9,-0.7,-1.0,0.7,-0.9,1.0,-0.5,0.0
